province,district_code,district,commune_code,commune,atm,branch,population
Thành phố Hà Nội,280,Huyen Phu Xuyen,10336,Xã Đại Xuyên,0.0,1.0,8708
Thành phố Hà Nội,280,Huyen Phu Xuyen,10339,Xã Phú Yên,0.0,0.0,5586
Thành phố Hà Nội,280,Huyen Phu Xuyen,10342,Xã Bạch Hạ,0.0,0.0,6711
Thành phố Hà Nội,280,Huyen Phu Xuyen,10345,Xã Quang Lãng,0.0,0.0,5389
Thành phố Hà Nội,280,Huyen Phu Xuyen,10348,Xã Châu Can,0.0,0.0,10092
Thành phố Hà Nội,280,Huyen Phu Xuyen,10351,Xã Minh Tân,0.0,0.0,13288
Thành phố Hà Nội,281,Huyen Ung Hoa,10354,Thị trấn Vân Đình,5.0,3.0,14340
Thành phố Hà Nội,281,Huyen Ung Hoa,10357,Xã Viên An,0.0,0.0,7388
Thành phố Hà Nội,281,Huyen Ung Hoa,10360,Xã Viên Nội,0.0,0.0,4402
Thành phố Hà Nội,281,Huyen Ung Hoa,10363,Xã Hoa Sơn,0.0,0.0,7443
Thành phố Hà Nội,281,Huyen Ung Hoa,10366,Xã Quảng Phú Cầu,0.0,0.0,12443
Thành phố Hà Nội,281,Huyen Ung Hoa,10369,Xã Trường Thịnh,0.0,1.0,7254
Thành phố Hà Nội,281,Huyen Ung Hoa,10372,Xã Cao Thành,0.0,0.0,4081
Thành phố Hà Nội,281,Huyen Ung Hoa,10375,Xã Liên Bạt,0.0,0.0,7138
Thành phố Hà Nội,281,Huyen Ung Hoa,10378,Xã Sơn Công,0.0,0.0,6077
Thành phố Hà Nội,281,Huyen Ung Hoa,10381,Xã Đồng Tiến,0.0,0.0,7732
Thành phố Hà Nội,281,Huyen Ung Hoa,10384,Xã Phương Tú,0.0,0.0,13125
Thành phố Hà Nội,281,Huyen Ung Hoa,10387,Xã Trung Tú,0.0,0.0,7775
Thành phố Hà Nội,281,Huyen Ung Hoa,10390,Xã Đồng Tân,0.0,1.0,6138
Thành phố Hà Nội,281,Huyen Ung Hoa,10393,Xã Tảo Dương Văn,0.0,0.0,7049
Thành phố Hà Nội,281,Huyen Ung Hoa,10396,Xã Vạn Thái,0.0,0.0,10434
Thành phố Hà Nội,281,Huyen Ung Hoa,10399,Xã Minh Đức,0.0,0.0,5671
Thành phố Hà Nội,281,Huyen Ung Hoa,10402,Xã Hòa Lâm,0.0,0.0,6644
Thành phố Hà Nội,281,Huyen Ung Hoa,10405,Xã Hòa Xá,1.0,1.0,4328
Thành phố Hà Nội,281,Huyen Ung Hoa,10408,Xã Trầm Lộng,0.0,0.0,4733
Thành phố Hà Nội,281,Huyen Ung Hoa,10411,Xã Kim Đường,0.0,0.0,7008
Thành phố Hà Nội,281,Huyen Ung Hoa,10414,Xã Hòa Nam,0.0,0.0,10975
Thành phố Hà Nội,281,Huyen Ung Hoa,10417,Xã Hòa Phú,0.0,1.0,7473
Thành phố Hà Nội,281,Huyen Ung Hoa,10420,Xã Đội Bình,0.0,0.0,8313
Thành phố Hà Nội,281,Huyen Ung Hoa,10423,Xã Đại Hùng,0.0,0.0,5099
Thành phố Hà Nội,281,Huyen Ung Hoa,10426,Xã Đông Lỗ,0.0,0.0,5889
Thành phố Hà Nội,281,Huyen Ung Hoa,10429,Xã Phù Lưu,0.0,0.0,5751
Thành phố Hà Nội,281,Huyen Ung Hoa,10432,Xã Đại Cường,0.0,1.0,4742
Thành phố Hà Nội,281,Huyen Ung Hoa,10435,Xã Lưu Hoàng,0.0,0.0,5125
Thành phố Hà Nội,281,Huyen Ung Hoa,10438,Xã Hồng Quang,0.0,0.0,6299
Thành phố Hà Nội,282,Huyen My Duc,10441,Thị trấn Đại Nghĩa,3.0,2.0,8015
Thành phố Hà Nội,282,Huyen My Duc,10444,Xã Đồng Tâm,0.0,0.0,9459
Thành phố Hà Nội,282,Huyen My Duc,10447,Xã Thượng Lâm,0.0,0.0,6337
Thành phố Hà Nội,282,Huyen My Duc,10450,Xã Tuy Lai,0.0,0.0,13658
Thành phố Hà Nội,282,Huyen My Duc,10453,Xã Phúc Lâm,0.0,0.0,8808
Thành phố Hà Nội,282,Huyen My Duc,10456,Xã Mỹ Thành,0.0,0.0,3763
Thành phố Hà Nội,282,Huyen My Duc,10459,Xã Bột Xuyên,0.0,0.0,8138
Thành phố Hà Nội,282,Huyen My Duc,10462,Xã An Mỹ,1.0,1.0,5976
Thành phố Hà Nội,282,Huyen My Duc,10465,Xã Hồng Sơn,0.0,0.0,7977
Thành phố Hà Nội,282,Huyen My Duc,10468,Xã Lê Thanh,0.0,0.0,12770
Thành phố Hà Nội,282,Huyen My Duc,10471,Xã Xuy Xá,0.0,0.0,9575
Thành phố Hà Nội,282,Huyen My Duc,10474,Xã Phùng Xá,0.0,0.0,8181
Thành phố Hà Nội,282,Huyen My Duc,10477,Xã Phù Lưu Tế,0.0,0.0,8132
Thành phố Hà Nội,282,Huyen My Duc,10480,Xã Đại Hưng,0.0,0.0,7486
Thành phố Hà Nội,282,Huyen My Duc,10483,Xã Vạn Kim,0.0,0.0,6804
Thành phố Hà Nội,282,Huyen My Duc,10486,Xã Đốc Tín,0.0,0.0,4515
Thành phố Hà Nội,282,Huyen My Duc,10489,Xã Hương Sơn,0.0,1.0,20806
Thành phố Hà Nội,282,Huyen My Duc,10492,Xã Hùng Tiến,0.0,0.0,7528
Thành phố Hà Nội,282,Huyen My Duc,10495,Xã An Tiến,0.0,0.0,6846
Thành phố Hà Nội,282,Huyen My Duc,10498,Xã Hợp Tiến,0.0,1.0,14071
Thành phố Hà Nội,282,Huyen My Duc,10501,Xã Hợp Thanh,0.0,0.0,12172
Thành phố Hà Nội,282,Huyen My Duc,10504,Xã An Phú,0.0,0.0,8884
