province_code,province_name_vi,district_code,commune_code,commune_name_vi,commune_name_en,district_name_vi,district_name_en,commune_type,area,pop_density,population,total_household,hh1_2,hh_2+,total_male,m0_14,m15_60,m60+,total_female,f0_14,f15_55,f55+,edu_primary,edu_secondary,edu_high_school,edu_higher
1,Thành phố Hà Nội,1,1,Phường Phúc Xá,Phuong Phuc Xa,Quận Ba Đình,Quan Ba Dinh,Phuong,0.894,24.562,"21,946","5,863","1,455","4,408","10,631",2382,6664,1585,"11,315","2,331","6,205","2,779","1,694","1,151",730,857
1,Thành phố Hà Nội,1,4,Phường Trúc Bạch,Phuong Truc Bach,Quận Ba Đình,Quan Ba Dinh,Phuong,0.506,13.962,"7,065","1,948",557,"1,391","3,409",688,2017,704,"3,656",637,"1,853","1,166",487,353,209,282
1,Thành phố Hà Nội,1,6,Phường Vĩnh Phúc,Phuong Vinh Phuc,Quận Ba Đình,Quan Ba Dinh,Phuong,0.715,33.376,"23,867","6,314","1,335","4,979","11,655",2722,7143,1790,"12,212","2,542","6,846","2,824","1,928","1,153",718,1343
1,Thành phố Hà Nội,1,7,Phường Cống Vị,Phuong Cong Vi,Quận Ba Đình,Quan Ba Dinh,Phuong,0.538,29.723,"15,979","4,357","1,079","3,278","7,824",1728,4766,1330,"8,155","1,568","4,505","2,082","1,170",872,545,799
1,Thành phố Hà Nội,1,8,Phường Liễu Giai,Phuong Lieu Giai,Quận Ba Đình,Quan Ba Dinh,Phuong,0.681,30.974,"21,084","5,639","1,335","4,304","10,307",2320,6243,1744,"10,777","2,003","6,029","2,745","1,574","1,004",719,1004
1,Thành phố Hà Nội,1,10,Phường Nguyễn Trung Trực,Phuong Nguyen Trung Truc,Quận Ba Đình,Quan Ba Dinh,Phuong,0.161,47.739,"7,705","2,127",567,"1,560","3,659",764,2155,740,"4,046",751,"2,099","1,196",591,371,199,240
1,Thành phố Hà Nội,1,13,Phường Quán Thánh,Phuong Quan Thanh,Quận Ba Đình,Quan Ba Dinh,Phuong,0.778,10.188,"7,923","2,078",460,"1,618","3,952",660,2484,808,"3,971",666,"1,952","1,353",489,322,226,509
1,Thành phố Hà Nội,1,16,Phường Ngọc Hà,Phuong Ngoc Ha,Quận Ba Đình,Quan Ba Dinh,Phuong,0.824,23.483,"19,357","5,257","1,301","3,956","9,350",1969,5752,1629,"10,007","1,797","5,538","2,672","1,353",957,652,974
1,Thành phố Hà Nội,1,19,Phường Điện Biên,Phuong Dien Bien,Quận Ba Đình,Quan Ba Dinh,Phuong,0.942,9.464,"8,912","2,463",665,"1,798","4,273",888,2492,893,"4,639",784,"2,372","1,483",613,447,289,436
1,Thành phố Hà Nội,1,22,Phường Đội Cấn,Phuong Doi Can,Quận Ba Đình,Quan Ba Dinh,Phuong,0.405,35.503,"14,375","3,812",907,"2,905","6,850",1414,4102,1334,"7,525","1,443","3,934","2,148","1,048",724,485,688
1,Thành phố Hà Nội,1,25,Phường Ngọc Khánh,Phuong Ngoc Khanh,Quận Ba Đình,Quan Ba Dinh,Phuong,1.016,20.038,"20,363","5,847","1,810","4,037","9,688",2234,5827,1627,"10,675","2,105","5,878","2,692","1,615","1,102",719,1008
1,Thành phố Hà Nội,1,28,Phường Kim Mã,Phuong Kim Ma,Quận Ba Đình,Quan Ba Dinh,Phuong,0.486,29.327,"14,259","4,029","1,183","2,846","6,804",1467,4118,1219,"7,455","1,354","4,077","2,024","1,028",743,471,668
1,Thành phố Hà Nội,1,31,Phường Giảng Võ,Phuong Giang Vo,Quận Ba Đình,Quan Ba Dinh,Phuong,0.62,28.497,"17,665","5,183","1,545","3,638","8,506",1902,5223,1381,"9,159","1,733","5,178","2,248","1,348","1,031",665,946
1,Thành phố Hà Nội,1,34,Phường Thành Công,Phuong Thanh Cong,Quận Ba Đình,Quan Ba Dinh,Phuong,0.642,33.302,"21,393","6,342","1,942","4,400","10,166",2536,6013,1617,"11,227","2,181","6,340","2,706","1,747","1,210",668,1149
1,Thành phố Hà Nội,2,37,Phường Phúc Tân,Phuong Phuc Tan,Quận Hoàn Kiếm,Quan Hoan Kiem,Phuong,0.76,22.179,"16,856","4,638","1,235","3,403","8,376",1845,5522,1009,"8,480","1,620","4,987","1,873","1,252",781,491,519
1,Thành phố Hà Nội,2,40,Phường Đồng Xuân,Phuong Dong Xuan,Quận Hoàn Kiếm,Quan Hoan Kiem,Phuong,0.17,55.288,"9,399","2,402",592,"1,810","4,484",905,2782,797,"4,915",811,"2,755","1,349",635,413,274,335
1,Thành phố Hà Nội,2,43,Phường Hàng Mã,Phuong Hang Ma,Quận Hoàn Kiếm,Quan Hoan Kiem,Phuong,0.15,46.473,"6,971","1,836",480,"1,356","3,381",675,1983,723,"3,590",572,"1,849","1,169",449,287,208,297
1,Thành phố Hà Nội,2,46,Phường Hàng Buồm,Phuong Hang Buom,Quận Hoàn Kiếm,Quan Hoan Kiem,Phuong,0.13,41.285,"5,367","1,531",475,"1,056","2,604",488,1580,536,"2,763",451,"1,403",909,333,246,156,207
1,Thành phố Hà Nội,2,49,Phường Hàng Đào,Phuong Hang Dao,Quận Hoàn Kiếm,Quan Hoan Kiem,Phuong,0.07,77.043,"5,393","1,553",487,"1,066","2,512",434,1546,532,"2,881",469,"1,502",910,336,212,164,233
1,Thành phố Hà Nội,2,52,Phường Hàng Bồ,Phuong Hang Bo,Quận Hoàn Kiếm,Quan Hoan Kiem,Phuong,0.09,58.256,"5,243","1,480",442,"1,038","2,472",483,1452,537,"2,771",473,"1,459",839,350,217,168,247
1,Thành phố Hà Nội,2,55,Phường Cửa Đông,Phuong Cua Dong,Quận Hoàn Kiếm,Quan Hoan Kiem,Phuong,0.14,44.071,"6,170","1,802",606,"1,196","2,955",546,1823,586,"3,215",505,"1,688","1,022",364,253,141,290
1,Thành phố Hà Nội,2,58,Phường Lý Thái Tổ,Phuong Ly Thai To,Quận Hoàn Kiếm,Quan Hoan Kiem,Phuong,0.23,22.4,"5,152","1,391",390,"1,001","2,492",522,1501,469,"2,660",468,"1,415",777,371,224,145,241
1,Thành phố Hà Nội,2,61,Phường Hàng Bạc,Phuong Hang Bac,Quận Hoàn Kiếm,Quan Hoan Kiem,Phuong,0.09,57.711,"5,194","1,372",445,927,"2,487",385,1626,476,"2,707",424,"1,464",819,283,191,122,183
1,Thành phố Hà Nội,2,64,Phường Hàng Gai,Phuong Hang Gai,Quận Hoàn Kiếm,Quan Hoan Kiem,Phuong,0.09,64.3,"5,787","1,587",485,"1,102","2,767",557,1637,573,"3,020",479,"1,575",966,387,263,167,250
1,Thành phố Hà Nội,2,67,Phường Chương Dương,Phuong Chuong Duong,Quận Hoàn Kiếm,Quan Hoan Kiem,Phuong,1.017,22.562,"22,946","6,554","1,969","4,585","11,195",2531,7031,1633,"11,751","2,243","6,647","2,861","1,746","1,230",767,975
1,Thành phố Hà Nội,2,70,Phường Hàng Trống,Phuong Hang Trong,Quận Hoàn Kiếm,Quan Hoan Kiem,Phuong,0.35,15.783,"5,524","1,397",367,"1,030","2,677",544,1596,537,"2,847",459,"1,469",919,370,266,153,328
1,Thành phố Hà Nội,2,73,Phường Cửa Nam,Phuong Cua Nam,Quận Hoàn Kiếm,Quan Hoan Kiem,Phuong,0.253,25.277,"6,385","1,856",632,"1,224","3,067",619,1793,655,"3,318",518,"1,708","1,092",409,273,183,309
1,Thành phố Hà Nội,2,76,Phường Hàng Bông,Phuong Hang Bong,Quận Hoàn Kiếm,Quan Hoan Kiem,Phuong,0.18,40.033,"7,206","1,737",361,"1,376","3,466",762,2087,617,"3,740",697,"2,054",989,484,362,216,345
1,Thành phố Hà Nội,2,79,Phường Tràng Tiền,Phuong Trang Tien,Quận Hoàn Kiếm,Quan Hoan Kiem,Phuong,0.386,12.062,"4,656","1,164",286,878,"2,146",471,1236,439,"2,510",436,"1,325",749,349,245,155,229
1,Thành phố Hà Nội,2,82,Phường Trần Hưng Đạo,Phuong Tran Hung Dao,Quận Hoàn Kiếm,Quan Hoan Kiem,Phuong,0.5,14.078,"7,039","2,025",614,"1,411","3,303",677,1933,693,"3,736",629,"1,945","1,162",485,325,214,370
1,Thành phố Hà Nội,2,85,Phường Phan Chu Trinh,Phuong Phan Chu Trinh,Quận Hoàn Kiếm,Quan Hoan Kiem,Phuong,0.406,11.936,"4,846","1,426",464,962,"2,320",460,1400,460,"2,526",423,"1,305",798,313,245,149,277
1,Thành phố Hà Nội,2,88,Phường Hàng Bài,Phuong Hang Bai,Quận Hoàn Kiếm,Quan Hoan Kiem,Phuong,0.276,19.87,"5,484","1,563",482,"1,081","2,564",503,1519,542,"2,920",502,"1,457",961,358,268,158,292
1,Thành phố Hà Nội,3,91,Phường Phú Thượng,Phuong Phu Thuong,Quận Tây Hồ,Quan Tay Ho,Phuong,6.53,3.993,"26,071","6,666","1,286","5,380","12,768",3548,7658,1562,"13,303","3,216","7,405","2,682","2,408","1,584",866,918
1,Thành phố Hà Nội,3,94,Phường Nhật Tân,Phuong Nhat Tan,Quận Tây Hồ,Quan Tay Ho,Phuong,3.759,4.149,"15,597","4,554","1,229","3,325","7,651",1937,4755,959,"7,946","1,804","4,499","1,643","1,318",882,513,558
1,Thành phố Hà Nội,3,97,Phường Tứ Liên,Phuong Tu Lien,Quận Tây Hồ,Quan Tay Ho,Phuong,2.91,6.31,"18,360","4,799","1,085","3,714","9,001",2208,5511,1282,"9,359","2,085","5,164","2,110","1,620","1,038",610,674
1,Thành phố Hà Nội,3,100,Phường Quảng An,Phuong Quang An,Quận Tây Hồ,Quan Tay Ho,Phuong,3.779,2.723,"10,290","2,609",560,"2,049","4,988",1131,2957,900,"5,302","1,048","2,790","1,464",805,549,337,362
1,Thành phố Hà Nội,3,103,Phường Xuân La,Phuong Xuan La,Quận Tây Hồ,Quan Tay Ho,Phuong,2.402,11.45,"27,500","7,740","2,186","5,554","13,548",3438,8620,1490,"13,952","3,086","8,467","2,399","2,268","1,448",869,1929
1,Thành phố Hà Nội,3,106,Phường Yên Phụ,Phuong Yen Phu,Quận Tây Hồ,Quan Tay Ho,Phuong,1.472,15.832,"23,301","6,183","1,481","4,702","11,356",2618,6817,1921,"11,945","2,376","6,438","3,131","1,799","1,235",718,908
1,Thành phố Hà Nội,3,109,Phường Bưởi,Phuong Buoi,Quận Tây Hồ,Quan Tay Ho,Phuong,1.484,16.702,"24,778","6,507","1,503","5,004","12,065",2771,7155,2139,"12,713","2,483","6,788","3,442","1,896","1,293",860,1113
1,Thành phố Hà Nội,3,112,Phường Thụy Khuê,Phuong Thuy Khue,Quận Tây Hồ,Quan Tay Ho,Phuong,2.057,7.095,"14,598","4,015","1,045","2,970","7,086",1589,4172,1325,"7,512","1,407","4,030","2,075","1,065",734,501,681
1,Thành phố Hà Nội,4,115,Phường Thượng Thanh,Phuong Thuong Thanh,Quận Long Biên,Quan Long Bien,Phuong,4.586,6.31,"28,936","7,899","1,884","6,015","14,408",4057,8660,1691,"14,528","3,675","8,129","2,724","2,716","1,690",897,904
1,Thành phố Hà Nội,4,118,Phường Ngọc Thụy,Phuong Ngoc Thuy,Quận Long Biên,Quan Long Bien,Phuong,8.77,4.511,"39,565","10,134","1,984","8,150","19,644",5524,11783,2337,"19,921","4,947","11,068","3,906","3,857","2,296","1,294",1395
1,Thành phố Hà Nội,4,121,Phường Giang Biên,Phuong Giang Bien,Quận Long Biên,Quan Long Bien,Phuong,4.345,5.596,"24,315","6,633","1,356","5,277","11,882",3988,6820,1074,"12,433","3,670","6,841","1,922","2,812","1,397",579,597
1,Thành phố Hà Nội,4,124,Phường Đức Giang,Phuong Duc Giang,Quận Long Biên,Quan Long Bien,Phuong,2.507,11.047,"27,694","7,403","1,686","5,717","13,686",3694,8212,1780,"14,008","3,264","7,679","3,065","2,538","1,666",920,982
1,Thành phố Hà Nội,4,127,Phường Việt Hưng,Phuong Viet Hung,Quận Long Biên,Quan Long Bien,Phuong,3.744,5.976,"22,375","5,849","1,154","4,695","11,066",3373,6461,1232,"11,309","2,969","6,306","2,034","2,399","1,349",652,765
1,Thành phố Hà Nội,4,130,Phường Gia Thụy,Phuong Gia Thuy,Quận Long Biên,Quan Long Bien,Phuong,1.424,10.587,"15,076","4,105","1,025","3,080","7,275",1953,4303,1019,"7,801","1,873","4,281","1,647","1,447",836,485,587
1,Thành phố Hà Nội,4,133,Phường Ngọc Lâm,Phuong Ngoc Lam,Quận Long Biên,Quan Long Bien,Phuong,1.196,20.003,"23,923","6,364","1,547","4,817","11,725",2871,7005,1849,"12,198","2,531","6,669","2,998","2,007","1,271",754,852
1,Thành phố Hà Nội,4,136,Phường Phúc Lợi,Phuong Phuc Loi,Quận Long Biên,Quan Long Bien,Phuong,6.263,3.037,"19,019","5,174","1,261","3,913","9,366",2804,5557,1005,"9,653","2,556","5,316","1,781","1,844","1,139",590,604
1,Thành phố Hà Nội,4,139,Phường Bồ Đề,Phuong Bo De,Quận Long Biên,Quan Long Bien,Phuong,3.679,8.553,"31,466","8,346","1,753","6,593","15,516",4091,9344,2081,"15,950","3,650","8,986","3,314","2,847","1,722","1,072",1199
1,Thành phố Hà Nội,4,142,Phường Sài Đồng,Phuong Sai Dong,Quận Long Biên,Quan Long Bien,Phuong,0.859,20.553,"17,655","4,690","1,092","3,598","8,726",2433,5159,1134,"8,929","2,162","4,860","1,907","1,684","1,072",563,755
1,Thành phố Hà Nội,4,145,Phường Long Biên,Phuong Long Bien,Quận Long Biên,Quan Long Bien,Phuong,7.879,2.796,"22,028","5,904","1,231","4,673","10,925",3309,6593,1023,"11,103","2,882","6,323","1,898","2,208","1,383",714,698
1,Thành phố Hà Nội,4,148,Phường Thạch Bàn,Phuong Thach Ban,Quận Long Biên,Quan Long Bien,Phuong,5.185,5.097,"26,427","7,459","2,038","5,421","13,102",3805,8122,1175,"13,325","3,473","7,710","2,142","2,446","1,411",673,762
1,Thành phố Hà Nội,4,151,Phường Phúc Đồng,Phuong Phuc Dong,Quận Long Biên,Quan Long Bien,Phuong,4.535,3.134,"14,211","3,798",775,"3,023","6,978",2125,4199,654,"7,233","1,880","4,084","1,269","1,378",780,423,470
1,Thành phố Hà Nội,4,154,Phường Cự Khối,Phuong Cu Khoi,Quận Long Biên,Quan Long Bien,Phuong,4.849,2.033,"9,859","2,477",425,"2,052","4,872",1480,2886,506,"4,987","1,259","2,748",980,"1,033",549,291,242
1,Thành phố Hà Nội,5,157,Phường Nghĩa Đô,Phuong Nghia Do,Quận Cầu Giấy,Quan Cau Giay,Phuong,1.342,25.805,"34,636","9,700","2,728","6,972","17,125",4091,10445,2589,"17,511","3,667","10,001","3,843","2,749","1,746","1,016",1910
1,Thành phố Hà Nội,5,160,Phường Nghĩa Tân,Phuong Nghia Tan,Quận Cầu Giấy,Quan Cau Giay,Phuong,0.573,38.015,"21,794","5,950","1,518","4,432","10,442",2803,6127,1512,"11,352","2,428","6,608","2,316","1,918","1,242",657,1699
1,Thành phố Hà Nội,5,163,Phường Mai Dịch,Phuong Mai Dich,Quận Cầu Giấy,Quan Cau Giay,Phuong,1.998,20.28,"40,511","13,223","6,500","6,723","18,719",3718,13353,1648,"21,792","3,366","15,815","2,611","2,580","1,555",991,9683
1,Thành phố Hà Nội,5,166,Phường Dịch Vọng,Phuong Dich Vong,Quận Cầu Giấy,Quan Cau Giay,Phuong,1.353,20.87,"28,226","8,634","3,067","5,567","13,561",3535,8569,1457,"14,665","3,259","9,067","2,339","2,508","1,518",946,2204
1,Thành phố Hà Nội,5,167,Phường Dịch Vọng Hậu,Phuong Dich Vong Hau,Quận Cầu Giấy,Quan Cau Giay,Phuong,1.605,19.649,"31,541","8,356","3,348","5,008","13,447",2979,9093,1375,"18,094","2,678","13,172","2,244","2,025","1,271","1,211",7697
1,Thành phố Hà Nội,5,169,Phường Quan Hoa,Phuong Quan Hoa,Quận Cầu Giấy,Quan Cau Giay,Phuong,0.889,39.264,"34,886","12,637","6,831","5,806","16,784",3141,12046,1597,"18,102","2,690","12,829","2,583","1,994","1,317",851,5102
1,Thành phố Hà Nội,5,172,Phường Yên Hoà,Phuong Yen Hoa,Quận Cầu Giấy,Quan Cau Giay,Phuong,2.062,22.683,"46,766","13,962","4,791","9,171","22,766",5487,14656,2623,"24,000","5,123","14,761","4,116","3,897","2,272","1,411",3722
1,Thành phố Hà Nội,5,175,Phường Trung Hoà,Phuong Trung Hoa,Quận Cầu Giấy,Quan Cau Giay,Phuong,2.496,21.706,"54,176","16,934","6,561","10,373","25,291",6393,16168,2730,"28,885","5,719","18,629","4,537","4,474","2,855","1,694",5091
1,Thành phố Hà Nội,6,178,Phường Cát Linh,Phuong Cat Linh,Quận Đống Đa,Quan Dong Da,Phuong,0.367,30.477,"11,185","3,131",857,"2,274","5,423",1104,3348,971,"5,762","1,033","3,105","1,624",749,549,346,497
1,Thành phố Hà Nội,6,181,Phường Văn Miếu,Phuong Van Mieu,Quận Đống Đa,Quan Dong Da,Phuong,0.291,32.832,"9,554","2,870",961,"1,909","4,567",974,2710,883,"4,987",875,"2,623","1,489",664,484,280,355
1,Thành phố Hà Nội,6,184,Phường Quốc Tử Giám,Phuong Quoc Tu Giam,Quận Đống Đa,Quan Dong Da,Phuong,0.19,42.563,"8,087","2,351",750,"1,601","3,845",794,2327,724,"4,242",720,"2,336","1,186",531,393,253,448
1,Thành phố Hà Nội,6,187,Phường Láng Thượng,Phuong Lang Thuong,Quận Đống Đa,Quan Dong Da,Phuong,1.225,31.978,"39,173","13,358","6,967","6,391","16,774",3077,11732,1965,"22,399","2,899","16,395","3,105","2,167","1,341",801,10000
1,Thành phố Hà Nội,6,190,Phường Ô Chợ Dừa,Phuong O Cho Dua,Quận Đống Đa,Quan Dong Da,Phuong,1.132,30.07,"34,039","8,988","2,303","6,685","16,204",3595,9709,2900,"17,835","3,235","10,228","4,372","2,439","1,702","1,128",2431
1,Thành phố Hà Nội,6,193,Phường Văn Chương,Phuong Van Chuong,Quận Đống Đa,Quan Dong Da,Phuong,0.334,49.743,"16,614","5,017","1,605","3,412","7,993",1633,4990,1370,"8,621","1,458","4,820","2,343","1,236",750,537,603
1,Thành phố Hà Nội,6,196,Phường Hàng Bột,Phuong Hang Bot,Quận Đống Đa,Quan Dong Da,Phuong,0.315,58.333,"18,375","5,175","1,507","3,668","8,809",1916,5412,1481,"9,566","1,835","5,208","2,523","1,399",898,600,974
1,Thành phố Hà Nội,6,199,Phường Láng Hạ,Phuong Lang Ha,Quận Đống Đa,Quan Dong Da,Phuong,0.968,30.885,"29,897","8,341","2,656","5,685","14,394",3076,9031,2287,"15,503","2,757","9,226","3,520","2,259","1,463",998,3107
1,Thành phố Hà Nội,6,202,Phường Khâm Thiên,Phuong Kham Thien,Quận Đống Đa,Quan Dong Da,Phuong,0.183,52.432,"9,595","2,628",756,"1,872","4,704",1014,2776,914,"4,891",923,"2,522","1,446",744,479,272,380
1,Thành phố Hà Nội,6,205,Phường Thổ Quan,Phuong Tho Quan,Quận Đống Đa,Quan Dong Da,Phuong,0.29,59.993,"17,398","4,790","1,269","3,521","8,427",1817,5134,1476,"8,971","1,587","4,967","2,417","1,268",811,520,746
1,Thành phố Hà Nội,6,208,Phường Nam Đồng,Phuong Nam Dong,Quận Đống Đa,Quan Dong Da,Phuong,0.411,35.818,"14,721","4,268","1,258","3,010","7,045",1653,4190,1202,"7,676","1,444","4,189","2,043","1,124",729,433,780
1,Thành phố Hà Nội,6,211,Phường Trung Phụng,Phuong Trung Phung,Quận Đống Đa,Quan Dong Da,Phuong,0.236,70.369,"16,607","4,821","1,485","3,336","7,963",1676,5055,1232,"8,644","1,635","4,825","2,184","1,154",767,484,828
1,Thành phố Hà Nội,6,214,Phường Quang Trung,Phuong Quang Trung,Quận Đống Đa,Quan Dong Da,Phuong,0.411,35.119,"14,434","3,667","1,265","2,402","6,149",1259,3949,941,"8,285","1,172","5,559","1,554",924,553,348,3291
1,Thành phố Hà Nội,6,217,Phường Trung Liệt,Phuong Trung Liet,Quận Đống Đa,Quan Dong Da,Phuong,0.764,34.52,"26,373","6,898","2,145","4,753","12,774",2607,8134,2033,"13,599","2,269","8,264","3,066","1,791","1,133",736,4026
1,Thành phố Hà Nội,6,220,Phường Phương Liên,Phuong Phuong Lien,Quận Đống Đa,Quan Dong Da,Phuong,0.438,38.863,"17,022","5,042","1,693","3,349","8,298",1737,5141,1420,"8,724","1,631","4,803","2,290","1,212",851,512,1014
1,Thành phố Hà Nội,6,223,Phường Thịnh Quang,Phuong Thinh Quang,Quận Đống Đa,Quan Dong Da,Phuong,0.448,40.627,"18,201","5,266","1,688","3,578","8,720",1932,5398,1390,"9,481","1,755","5,466","2,260","1,317",938,586,1269
1,Thành phố Hà Nội,6,226,Phường Trung Tự,Phuong Trung Tu,Quận Đống Đa,Quan Dong Da,Phuong,0.418,31.299,"13,083","3,087","1,010","2,077","5,989",1102,4049,838,"7,094","1,076","4,595","1,423",825,530,304,3327
1,Thành phố Hà Nội,6,229,Phường Kim Liên,Phuong Kim Lien,Quận Đống Đa,Quan Dong Da,Phuong,0.338,41.692,"14,092","4,067","1,213","2,854","6,729",1574,4089,1066,"7,363","1,430","4,078","1,855","1,124",756,460,940
1,Thành phố Hà Nội,6,232,Phường Phương Mai,Phuong Phuong Mai,Quận Đống Đa,Quan Dong Da,Phuong,0.617,32.308,"19,934","5,715","1,663","4,052","9,621",2426,5655,1540,"10,313","2,157","5,696","2,460","1,673","1,072",596,1318
1,Thành phố Hà Nội,6,235,Phường Ngã Tư Sở,Phuong Nga Tu So,Quận Đống Đa,Quan Dong Da,Phuong,0.234,32.705,"7,653","2,420",866,"1,554","3,712",859,2302,551,"3,941",744,"2,262",935,596,378,236,506
1,Thành phố Hà Nội,6,238,Phường Khương Thượng,Phuong Khuong Thuong,Quận Đống Đa,Quan Dong Da,Phuong,0.339,45.926,"15,569","4,872","1,833","3,039","7,479",1517,4922,1040,"8,090","1,388","4,970","1,732","1,057",712,421,2193
1,Thành phố Hà Nội,7,241,Phường Nguyễn Du,Phuong Nguyen Du,Quận Hai Bà Trưng,Quan Hai Ba Trung,Phuong,0.37,16.157,"5,978","1,608",411,"1,197","2,988",575,1843,570,"2,990",483,"1,579",928,413,276,167,285
1,Thành phố Hà Nội,7,244,Phường Bạch Đằng,Phuong Bach Dang,Quận Hai Bà Trưng,Quan Hai Ba Trung,Phuong,1.099,18.009,"19,795","5,327","1,287","4,040","9,774",2006,6077,1691,"10,021","1,720","5,680","2,621","1,430","1,015",655,723
1,Thành phố Hà Nội,7,247,Phường Phạm Đình Hổ,Phuong Pham Dinh Ho,Quận Hai Bà Trưng,Quan Hai Ba Trung,Phuong,0.301,22.669,"6,812","2,121",716,"1,405","3,245",678,1911,656,"3,567",616,"1,858","1,093",497,343,241,279
1,Thành phố Hà Nội,7,250,Phường Bùi Thị Xuân,Phuong Bui Thi Xuan,Quận Hai Bà Trưng,Quan Hai Ba Trung,Phuong,0.141,27.212,"3,826","1,212",465,747,"1,825",324,1053,448,"2,001",333,962,706,217,147,106,170
1,Thành phố Hà Nội,7,253,Phường Ngô Thì Nhậm,Phuong Ngo Thi Nham,Quận Hai Bà Trưng,Quan Hai Ba Trung,Phuong,0.192,26.137,"5,013","1,540",554,986,"2,388",451,1352,585,"2,625",418,"1,271",936,327,229,132,176
1,Thành phố Hà Nội,7,256,Phường Lê Đại Hành,Phuong Le Dai Hanh,Quận Hai Bà Trưng,Quan Hai Ba Trung,Phuong,0.868,9.75,"8,464","2,449",781,"1,668","4,050",906,2303,841,"4,414",749,"2,285","1,380",600,397,283,349
1,Thành phố Hà Nội,7,259,Phường Đồng Nhân,Phuong Dong Nhan,Quận Hai Bà Trưng,Quan Hai Ba Trung,Phuong,0.149,58.205,"8,690","2,467",814,"1,653","3,992",900,2401,691,"4,698",801,"2,640","1,257",612,451,253,986
1,Thành phố Hà Nội,7,262,Phường Phố Huế,Phuong Pho Hue,Quận Hai Bà Trưng,Quan Hai Ba Trung,Phuong,0.202,44.42,"8,955","2,531",757,"1,774","4,336",909,2614,813,"4,619",773,"2,444","1,402",603,406,282,370
1,Thành phố Hà Nội,7,265,Phường Đống Mác,Phuong Dong Mac,Quận Hai Bà Trưng,Quan Hai Ba Trung,Phuong,0.153,56.59,"8,647","2,473",728,"1,745","4,146",900,2429,817,"4,501",811,"2,381","1,309",661,394,266,329
1,Thành phố Hà Nội,7,268,Phường Thanh Lương,Phuong Thanh Luong,Quận Hai Bà Trưng,Quan Hai Ba Trung,Phuong,1.571,15.79,"24,812","7,040","1,955","5,085","12,136",2767,7335,2034,"12,676","2,424","6,998","3,254","1,871","1,304",770,1254
1,Thành phố Hà Nội,7,271,Phường Thanh Nhàn,Phuong Thanh Nhan,Quận Hai Bà Trưng,Quan Hai Ba Trung,Phuong,0.736,28.764,"21,170","6,052","1,760","4,292","10,293",2259,6370,1664,"10,877","2,082","5,985","2,810","1,538","1,075",654,1138
1,Thành phố Hà Nội,7,274,Phường Cầu Dền,Phuong Cau Den,Quận Hai Bà Trưng,Quan Hai Ba Trung,Phuong,0.17,69.558,"11,797","3,080",700,"2,380","5,890",1180,3806,904,"5,907","1,041","3,338","1,528",794,531,374,847
1,Thành phố Hà Nội,7,277,Phường Bách Khoa,Phuong Bach Khoa,Quận Hai Bà Trưng,Quan Hai Ba Trung,Phuong,0.521,26.76,"13,950","2,785",868,"1,917","7,170",1018,5291,861,"6,780",938,"4,437","1,405",742,511,300,5083
1,Thành phố Hà Nội,7,280,Phường Đồng Tâm,Phuong Dong Tam,Quận Hai Bà Trưng,Quan Hai Ba Trung,Phuong,0.514,38.843,"19,973","4,511","1,268","3,243","9,408",1613,6485,1310,"10,565","1,419","7,088","2,058","1,142",708,469,5742
1,Thành phố Hà Nội,7,283,Phường Vĩnh Tuy,Phuong Vinh Tuy,Quận Hai Bà Trưng,Quan Hai Ba Trung,Phuong,1.602,32.229,"51,644","14,934","4,168","10,766","25,169",6765,14926,3478,"26,475","5,788","15,176","5,511","4,602","2,860","1,634",2447
1,Thành phố Hà Nội,7,286,Phường Bạch Mai,Phuong Bach Mai,Quận Hai Bà Trưng,Quan Hai Ba Trung,Phuong,0.256,63.392,"16,241","4,472","1,202","3,270","7,958",1642,4981,1335,"8,283","1,545","4,589","2,149","1,150",773,510,1063
1,Thành phố Hà Nội,7,289,Phường Quỳnh Mai,Phuong Quynh Mai,Quận Hai Bà Trưng,Quan Hai Ba Trung,Phuong,0.168,70.98,"11,946","3,588","1,123","2,465","5,657",1308,3433,916,"6,289","1,269","3,372","1,648",936,701,435,491
1,Thành phố Hà Nội,7,292,Phường Quỳnh Lôi,Phuong Quynh Loi,Quận Hai Bà Trưng,Quan Hai Ba Trung,Phuong,0.253,58.493,"14,787","4,204","1,181","3,023","7,279",1648,4487,1144,"7,508","1,431","4,099","1,978","1,127",774,476,935
1,Thành phố Hà Nội,7,295,Phường Minh Khai,Phuong Minh Khai,Quận Hai Bà Trưng,Quan Hai Ba Trung,Phuong,0.472,41.996,"19,822","5,651","1,615","4,036","9,572",2228,5908,1436,"10,250","2,078","5,673","2,499","1,603","1,078",650,1254
1,Thành phố Hà Nội,7,298,Phường Trương Định,Phuong Truong Dinh,Quận Hai Bà Trưng,Quan Hai Ba Trung,Phuong,0.52,40.869,"21,264","6,178","1,839","4,339","10,435",2135,6770,1530,"10,829","1,935","6,262","2,632","1,412","1,007",680,1812
1,Thành phố Hà Nội,8,301,Phường Thanh Trì,Phuong Thanh Tri,Quận Hoàng Mai,Quan Hoang Mai,Phuong,3.85,6.522,"25,110","7,465","2,254","5,211","12,795",3367,8133,1295,"12,315","3,042","7,168","2,105","2,339","1,339",679,1361
