province_code,province_name_vi,district_code,commune_code,commune_name_vi,commune,district_name_vi,district,commune_type,area,pop_density,population,total_household,hh1_2,hh_2+,total_male,m0_14,m15_60,m60+,total_female,f0_14,f15_55,f55+,edu_primary,edu_secondary,edu_high_school,edu_higher,atm,branch,outlet,cluster_id
1,Thành phố Hà Nội,19,628,Phường Tây Mỗ,Phuong Tay Mo,Quận Nam Từ Liêm,Quan Nam Tu Liem,Phuong,6.3020000000000005,4.046,25497,7075,1582,5493,12742,4169,7482,1091,12755,3708,7096,1951,2768,1465,740,816,3.0,1.0,4.0,1
1,Thành phố Hà Nội,19,631,Phường Mễ Trì,Phuong Me Tri,Quận Nam Từ Liêm,Quan Nam Tu Liem,Phuong,4.462,6.855,30589,9373,3046,6327,15169,4387,9645,1137,15420,3849,9453,2118,2908,1622,927,1520,35.0,10.0,45.0,1
1,Thành phố Hà Nội,19,632,Phường Phú Đô,Phuong Phu Do,Quận Nam Từ Liêm,Quan Nam Tu Liem,Phuong,2.458,6.2379999999999995,15334,4618,1492,3126,7903,2318,5190,395,7431,2001,4642,788,1455,778,470,607,0.0,1.0,1.0,1
1,Thành phố Hà Nội,19,634,Phường Đại Mỗ,Phuong Dai Mo,Quận Nam Từ Liêm,Quan Nam Tu Liem,Phuong,5.136,6.018,30906,8814,2354,6460,15730,4776,9690,1264,15176,4249,8743,2184,3067,1610,893,846,1.0,2.0,3.0,1
1,Thành phố Hà Nội,19,637,Phường Trung Văn,Phuong Trung Van,Quận Nam Từ Liêm,Quan Nam Tu Liem,Phuong,2.694,15.328,41293,13000,5278,7722,19872,5020,13127,1725,21421,4384,14221,2816,3255,1803,1003,6043,13.0,10.0,23.0,3
1,Thành phố Hà Nội,20,640,Thị trấn Văn Điển,Thi tran Van Dien,Huyện Thanh Trì,Huyen Thanh Tri,Thi tran,0.905,18.522000000000002,16762,4555,1023,3532,8353,2246,5092,1015,8409,2073,4561,1775,1538,1005,541,571,12.0,9.0,21.0,2
1,Thành phố Hà Nội,20,643,Xã Tân Triều,Xa Tan Trieu,Huyện Thanh Trì,Huyen Thanh Tri,Xa,2.9939999999999998,11.689,34996,11733,4686,7047,18081,4368,12287,1426,16915,3738,10918,2259,2884,1553,932,2041,7.0,7.0,14.0,3
1,Thành phố Hà Nội,20,646,Xã Thanh Liệt,Xa Thanh Liet,Huyện Thanh Trì,Huyen Thanh Tri,Xa,3.492,5.472,19107,5370,1437,3933,9700,2731,6204,765,9407,2369,5615,1423,1688,1008,496,707,2.0,1.0,3.0,1
1,Thành phố Hà Nội,20,649,Xã Tả Thanh Oai,Xa Ta Thanh Oai,Huyện Thanh Trì,Huyen Thanh Tri,Xa,8.093,4.88,39492,11397,2758,8639,19873,6301,12271,1301,19619,5623,11452,2544,4012,1820,925,1203,4.0,3.0,7.0,1
1,Thành phố Hà Nội,20,652,Xã Hữu Hoà,Xa Huu Hoa,Huyện Thanh Trì,Huyen Thanh Tri,Xa,2.963,3.867,11457,3290,827,2463,5819,1730,3634,455,5638,1495,3251,892,1117,639,363,344,,,,1
1,Thành phố Hà Nội,20,655,Xã Tam Hiệp,Xa Tam Hiep,Huyện Thanh Trì,Huyen Thanh Tri,Xa,3.2,5.171,16546,4967,1387,3580,8403,2445,5242,716,8143,2127,4636,1380,1583,993,499,524,4.0,0.0,4.0,1
1,Thành phố Hà Nội,20,658,Xã Tứ Hiệp,Xa Tu Hiep,Huyện Thanh Trì,Huyen Thanh Tri,Xa,4.217,4.605,19420,5528,1285,4243,9744,3009,5857,878,9676,2647,5513,1516,1900,1042,578,637,1.0,0.0,1.0,1
1,Thành phố Hà Nội,20,661,Xã Yên Mỹ,Xa Yen My,Huyện Thanh Trì,Huyen Thanh Tri,Xa,3.841,1.54,5915,1783,498,1285,2871,715,1749,407,3044,639,1693,712,489,359,206,223,,,,1
1,Thành phố Hà Nội,20,664,Xã Vĩnh Quỳnh,Xa Vinh Quynh,Huyện Thanh Trì,Huyen Thanh Tri,Xa,6.4270000000000005,4.2010000000000005,26997,7087,1393,5694,13612,3842,8463,1307,13385,3348,7616,2421,2603,1574,888,701,,,,1
1,Thành phố Hà Nội,20,667,Xã Ngũ Hiệp,Xa Ngu Hiep,Huyện Thanh Trì,Huyen Thanh Tri,Xa,3.2439999999999998,4.8180000000000005,15628,4133,797,3336,7813,2084,4908,821,7815,1910,4402,1503,1448,909,525,507,0.0,2.0,2.0,1
1,Thành phố Hà Nội,20,670,Xã Duyên Hà,Xa Duyen Ha,Huyện Thanh Trì,Huyen Thanh Tri,Xa,2.764,2.254,6230,1885,565,1320,3092,929,1819,344,3138,829,1678,631,672,416,236,118,,,,1
1,Thành phố Hà Nội,20,673,Xã Ngọc Hồi,Xa Ngoc Hoi,Huyện Thanh Trì,Huyen Thanh Tri,Xa,3.805,3.472,13212,3914,1084,2830,6646,2004,4039,603,6566,1732,3689,1145,1297,776,408,290,2.0,0.0,2.0,1
1,Thành phố Hà Nội,20,676,Xã Vạn Phúc,Xa Van Phuc,Huyện Thanh Trì,Huyen Thanh Tri,Xa,5.291,2.5140000000000002,13300,3788,1022,2766,6668,1880,4081,707,6632,1670,3664,1298,1362,804,440,331,,,,1
1,Thành phố Hà Nội,20,679,Xã Đại áng,Xa Dai ang,Huyện Thanh Trì,Huyen Thanh Tri,Xa,5.252000000000001,2.185,11477,3230,800,2430,5847,1592,3732,523,5630,1371,3254,1005,1103,723,429,305,,,,1
1,Thành phố Hà Nội,20,682,Xã Liên Ninh,Xa Lien Ninh,Huyện Thanh Trì,Huyen Thanh Tri,Xa,4.2330000000000005,3.8080000000000003,16121,4668,1309,3359,8099,2455,4791,853,8022,2061,4356,1605,1640,963,504,444,1.0,0.0,1.0,1
1,Thành phố Hà Nội,20,685,Xã Đông Mỹ,Xa Dong My,Huyện Thanh Trì,Huyen Thanh Tri,Xa,2.77,3.28,9085,2784,838,1946,4523,1194,2782,547,4562,1104,2471,987,833,556,309,288,2.0,1.0,3.0,1
1,Thành phố Hà Nội,21,595,Phường Thượng Cát,Phuong Thuong Cat,Quận Bắc Từ Liêm,Quan Bac Tu Liem,Phuong,4.159,1.9409999999999998,8074,2367,679,1688,4094,1123,2523,448,3980,949,2207,824,752,499,290,274,,,,1
1,Thành phố Hà Nội,21,598,Phường Liên Mạc,Phuong Lien Mac,Quận Bắc Từ Liêm,Quan Bac Tu Liem,Phuong,6.39,1.6480000000000001,10529,2882,687,2195,5320,1585,3224,511,5209,1337,2911,961,1082,578,352,311,,,,1
1,Thành phố Hà Nội,21,601,Phường Đông Ngạc,Phuong Dong Ngac,Quận Bắc Từ Liêm,Quan Bac Tu Liem,Phuong,2.528,9.575,24206,7285,2373,4912,11889,3678,7224,987,12317,3345,7189,1783,2505,1262,648,1134,5.0,3.0,8.0,1
1,Thành phố Hà Nội,21,602,Phường Đức Thắng,Phuong Duc Thang,Quận Bắc Từ Liêm,Quan Bac Tu Liem,Phuong,1.196,16.217,19395,7488,5165,2323,7979,1380,5980,619,11416,1136,9267,1013,867,490,263,9378,4.0,2.0,6.0,3
1,Thành phố Hà Nội,21,604,Phường Thụy Phương,Phuong Thuy Phuong,Quận Bắc Từ Liêm,Quan Bac Tu Liem,Phuong,2.9339999999999997,4.556,13367,4039,1336,2703,6695,1830,4158,707,6672,1577,3817,1278,1226,797,417,799,,,,1
1,Thành phố Hà Nội,21,607,Phường Tây Tựu,Phuong Tay Tuu,Quận Bắc Từ Liêm,Quan Bac Tu Liem,Phuong,5.529,3.657,20221,5857,2091,3766,10091,2429,6878,784,10130,2160,6418,1552,1645,1145,748,2278,2.0,1.0,3.0,1
1,Thành phố Hà Nội,21,610,Phường Xuân Đỉnh,Phuong Xuan Dinh,Quận Bắc Từ Liêm,Quan Bac Tu Liem,Phuong,3.52,11.462,40345,12140,3746,8394,19913,5843,12117,1953,20432,5250,11876,3306,3943,2164,1183,1953,3.0,8.0,11.0,1
1,Thành phố Hà Nội,21,611,Phường Xuân Tảo,Phuong Xuan Tao,Quận Bắc Từ Liêm,Quan Bac Tu Liem,Phuong,2.258,8.135,18368,5715,1906,3809,8994,2514,5587,893,9374,2190,5716,1468,1643,897,483,1414,3.0,1.0,4.0,1
1,Thành phố Hà Nội,21,613,Phường Minh Khai,Phuong Minh Khai,Quận Bắc Từ Liêm,Quan Bac Tu Liem,Phuong,5.127999999999999,5.803,29760,11297,6918,4379,16455,2722,12900,833,13305,2495,9266,1544,1841,1057,541,8899,1.0,1.0,2.0,3
1,Thành phố Hà Nội,21,616,Phường Cổ Nhuế 1,Phuong Co Nhue 1,Quận Bắc Từ Liêm,Quan Bac Tu Liem,Phuong,2.315,19.915,46104,14727,5764,8963,22845,5919,15091,1835,23259,5191,15004,3064,3843,2042,1083,5612,17.0,10.0,27.0,3
1,Thành phố Hà Nội,21,617,Phường Cổ Nhuế 2,Phuong Co Nhue 2,Quận Bắc Từ Liêm,Quan Bac Tu Liem,Phuong,4.136,10.277999999999999,42510,14574,6768,7806,22442,4975,15855,1612,20068,4269,13098,2701,3259,1606,975,5238,5.0,1.0,6.0,3
1,Thành phố Hà Nội,21,619,Phường Phú Diễn,Phuong Phu Dien,Quận Bắc Từ Liêm,Quan Bac Tu Liem,Phuong,2.846,13.883,39512,12985,5329,7656,19691,5199,13089,1403,19821,4582,12902,2337,3380,1793,846,4206,6.0,5.0,11.0,3
1,Thành phố Hà Nội,21,620,Phường Phúc Diễn,Phuong Phuc Dien,Quận Bắc Từ Liêm,Quan Bac Tu Liem,Phuong,2.38,9.546,22719,9728,6193,3535,11752,2384,8646,722,10967,2103,7592,1272,1604,826,442,3340,11.0,7.0,18.0,3
1,Thành phố Hà Nội,250,8973,Thị trấn Chi Đông,Thi tran Chi Dong,Huyện Mê Linh,Huyen Me Linh,Thi tran,4.694,2.718,12758,4536,2478,2058,5938,1445,4083,410,6820,1359,4668,793,938,535,267,143,2.0,0.0,2.0,3
1,Thành phố Hà Nội,250,8974,Xã Đại Thịnh,Xa Dai Thinh,Huyện Mê Linh,Huyen Me Linh,Xa,8.406,1.521,12787,3208,620,2588,6357,1886,3870,601,6430,1730,3600,1100,1294,773,480,150,3.0,3.0,6.0,1
1,Thành phố Hà Nội,250,8977,Xã Kim Hoa,Xa Kim Hoa,Huyện Mê Linh,Huyen Me Linh,Xa,7.615,1.5230000000000001,11599,3018,646,2372,5786,1727,3496,563,5813,1502,3200,1111,1173,638,334,172,,,,1
1,Thành phố Hà Nội,250,8980,Xã Thạch Đà,Xa Thach Da,Huyện Mê Linh,Huyen Me Linh,Xa,8.062999999999999,1.7690000000000001,14267,3169,417,2752,7172,2107,4317,748,7095,1746,3845,1504,1334,757,488,273,2.0,1.0,3.0,1
1,Thành phố Hà Nội,250,8983,Xã Tiến Thắng,Xa Tien Thang,Huyện Mê Linh,Huyen Me Linh,Xa,8.566,1.743,14930,3311,376,2935,7647,2249,4803,595,7283,1907,4100,1276,1418,877,506,185,,,,1
1,Thành phố Hà Nội,250,8986,Xã Tự Lập,Xa Tu Lap,Huyện Mê Linh,Huyen Me Linh,Xa,6.7170000000000005,1.807,12138,2691,332,2359,6105,1790,3781,534,6033,1561,3352,1120,1110,817,376,227,,,,1
1,Thành phố Hà Nội,250,8989,Thị trấn Quang Minh,Thi tran Quang Minh,Huyện Mê Linh,Huyen Me Linh,Thi tran,9.01,2.735,24639,9207,4758,4449,12214,3261,8266,687,12425,2958,8125,1342,2237,1058,444,315,14.0,4.0,18.0,1
1,Thành phố Hà Nội,250,8992,Xã Thanh Lâm,Xa Thanh Lam,Huyện Mê Linh,Huyen Me Linh,Xa,12.575999999999999,1.4769999999999999,18580,4915,1107,3808,9319,2739,5727,853,9261,2387,5209,1665,1878,1181,677,314,0.0,1.0,1.0,1
1,Thành phố Hà Nội,250,8995,Xã Tam Đồng,Xa Tam Dong,Huyện Mê Linh,Huyen Me Linh,Xa,6.757000000000001,1.42,9594,2436,452,1984,4790,1474,2923,393,4804,1248,2673,883,945,579,359,122,,,,1
1,Thành phố Hà Nội,250,8998,Xã Liên Mạc,Xa Lien Mac,Huyện Mê Linh,Huyen Me Linh,Xa,8.177999999999999,1.923,15724,3759,684,3075,7937,2319,4902,716,7787,1912,4315,1560,1549,830,520,265,,,,1
1,Thành phố Hà Nội,250,9001,Xã Vạn Yên,Xa Van Yen,Huyện Mê Linh,Huyen Me Linh,Xa,3.125,1.659,5184,1205,194,1011,2596,735,1572,289,2588,669,1360,559,488,241,131,47,,,,1
1,Thành phố Hà Nội,250,9004,Xã Chu Phan,Xa Chu Phan,Huyện Mê Linh,Huyen Me Linh,Xa,8.062000000000001,1.31,10565,2697,499,2198,5335,1558,3259,518,5230,1287,2824,1119,972,580,355,143,,,,1
1,Thành phố Hà Nội,250,9007,Xã Tiến Thịnh,Xa Tien Thinh,Huyện Mê Linh,Huyen Me Linh,Xa,7.428,1.537,11418,2739,521,2218,5703,1490,3556,657,5715,1396,3057,1262,932,583,388,141,,,,1
1,Thành phố Hà Nội,250,9010,Xã Mê Linh,Xa Me Linh,Huyện Mê Linh,Huyen Me Linh,Xa,6.02,2.278,13713,3554,694,2860,6905,1911,4330,664,6808,1547,3919,1342,1129,811,497,245,1.0,0.0,1.0,1
1,Thành phố Hà Nội,250,9013,Xã Văn Khê,Xa Van Khe,Huyện Mê Linh,Huyen Me Linh,Xa,13.27,1.172,15558,3978,825,3153,7763,2248,4797,718,7795,2037,4326,1432,1572,909,495,261,,,,1
1,Thành phố Hà Nội,250,9016,Xã Hoàng Kim,Xa Hoang Kim,Huyện Mê Linh,Huyen Me Linh,Xa,6.1,1.005,6132,1508,242,1266,3103,894,1895,314,3029,718,1742,569,551,321,191,93,,,,1
1,Thành phố Hà Nội,250,9019,Xã Tiền Phong,Xa Tien Phong,Huyện Mê Linh,Huyen Me Linh,Xa,10.582,1.8419999999999999,19493,5037,943,4094,9802,2928,5995,879,9691,2423,5536,1732,1973,1090,699,440,3.0,4.0,7.0,1
1,Thành phố Hà Nội,250,9022,Xã Tráng Việt,Xa Trang Viet,Huyện Mê Linh,Huyen Me Linh,Xa,7.292000000000001,1.574,11476,2838,448,2390,5804,1668,3613,523,5672,1424,3171,1077,1076,600,387,189,,,,1
1,Thành phố Hà Nội,268,9538,Phường Nguyễn Trãi,Phuong Nguyen Trai,Quận Hà Đông,Quan Ha Dong,Phuong,0.42100000000000004,29.587,12459,3326,818,2508,6136,1603,3473,1060,6323,1446,3300,1577,1138,655,413,557,10.0,10.0,20.0,2
1,Thành phố Hà Nội,268,9541,Phường Mộ Lao,Phuong Mo Lao,Quận Hà Đông,Quan Ha Dong,Phuong,1.305,26.111,34072,9440,2458,6982,16906,4431,10596,1879,17166,4021,10142,3003,3134,1689,852,3134,21.0,12.0,33.0,3
1,Thành phố Hà Nội,268,9542,Phường Văn Quán,Phuong Van Quan,Quận Hà Đông,Quan Ha Dong,Phuong,1.327,19.889,26389,6260,918,5342,13414,3223,8702,1489,12975,2935,7706,2334,2290,1254,677,2204,20.0,19.0,39.0,3
1,Thành phố Hà Nội,268,9544,Phường Vạn Phúc,Phuong Van Phuc,Quận Hà Đông,Quan Ha Dong,Phuong,1.452,13.002,18877,4924,1041,3883,9269,2738,5537,994,9608,2423,5432,1753,1810,1123,609,714,6.0,4.0,10.0,1
1,Thành phố Hà Nội,268,9547,Phường Yết Kiêu,Phuong Yet Kieu,Quận Hà Đông,Quan Ha Dong,Phuong,0.21,28.901999999999997,6081,1724,494,1230,3006,812,1759,435,3075,702,1611,762,533,310,158,285,0.0,2.0,2.0,2
1,Thành phố Hà Nội,268,9550,Phường Quang Trung,Phuong Quang Trung,Quận Hà Đông,Quan Ha Dong,Phuong,0.8059999999999999,21.379,17242,4196,760,3436,8337,2327,4809,1201,8905,2014,4949,1942,1496,929,530,1079,21.0,16.0,37.0,2
1,Thành phố Hà Nội,268,9551,Phường La Khê,Phuong La Khe,Quận Hà Đông,Quan Ha Dong,Phuong,2.8760000000000003,13.703,39405,10806,2452,8354,19649,6111,11784,1754,19756,5216,11594,2946,3890,1887,1094,1487,4.0,7.0,11.0,1
1,Thành phố Hà Nội,268,9552,Phường Phú La,Phuong Phu La,Quận Hà Đông,Quan Ha Dong,Phuong,1.776,13.533,24038,6486,1346,5140,12261,3706,7547,1008,11777,3207,6951,1619,2444,1298,655,994,4.0,4.0,8.0,1
1,Thành phố Hà Nội,268,9553,Phường Phúc La,Phuong Phuc La,Quận Hà Đông,Quan Ha Dong,Phuong,1.374,23.414,32173,8940,2035,6905,16058,5188,9253,1617,16115,4502,9062,2551,3435,1493,704,1379,9.0,12.0,21.0,1
1,Thành phố Hà Nội,268,9556,Phường Hà Cầu,Phuong Ha Cau,Quận Hà Đông,Quan Ha Dong,Phuong,1.432,15.675,22439,6096,1325,4771,11028,3419,6502,1107,11411,2954,6495,1962,2350,1310,737,810,9.0,3.0,12.0,1
1,Thành phố Hà Nội,268,9562,Phường Yên Nghĩa,Phuong Yen Nghia,Quận Hà Đông,Quan Ha Dong,Phuong,7.666,4.021,30824,8205,1534,6671,15288,5033,9250,1005,15536,4492,9108,1936,3179,1448,683,1203,1.0,1.0,2.0,1
1,Thành phố Hà Nội,268,9565,Phường Kiến Hưng,Phuong Kien Hung,Quận Hà Đông,Quan Ha Dong,Phuong,4.266,8.058,34375,9416,1801,7615,17238,5786,10172,1280,17137,4975,9818,2344,3769,1506,714,1035,1.0,1.0,2.0,1
1,Thành phố Hà Nội,268,9568,Phường Phú Lãm,Phuong Phu Lam,Quận Hà Đông,Quan Ha Dong,Phuong,2.695,5.792999999999999,15608,4314,966,3348,7830,2566,4727,537,7778,2179,4520,1079,1659,782,374,713,1.0,1.0,2.0,1
1,Thành phố Hà Nội,268,9571,Phường Phú Lương,Phuong Phu Luong,Quận Hà Đông,Quan Ha Dong,Phuong,6.856,3.9219999999999997,26888,7187,1608,5579,13592,4411,8114,1067,13296,3793,7429,2074,2936,1734,835,722,,,,1
1,Thành phố Hà Nội,268,9886,Phường Dương Nội,Phuong Duong Noi,Quận Hà Đông,Quan Ha Dong,Phuong,6.001,5.377000000000001,32265,8252,1374,6878,16300,5206,9848,1246,15965,4359,9400,2206,3194,1696,1036,1065,3.0,2.0,5.0,1
1,Thành phố Hà Nội,268,10117,Phường Đồng Mai,Phuong Dong Mai,Quận Hà Đông,Quan Ha Dong,Phuong,6.449,2.5380000000000003,16367,3866,616,3250,8227,2431,4978,818,8140,2127,4426,1587,1860,1006,460,288,,,,1
1,Thành phố Hà Nội,268,10123,Phường Biên Giang,Phuong Bien Giang,Quận Hà Đông,Quan Ha Dong,Phuong,2.7260000000000004,3.0639999999999996,8352,1999,304,1695,4193,1290,2513,390,4159,1116,2284,759,943,541,275,166,,,,1
1,Thành phố Hà Nội,269,9574,Phường Lê Lợi,Phuong Le Loi,Thị xã Sơn Tây,Thi xa Son Tay,Phuong,0.863,9.24,7974,2221,622,1599,3921,961,2267,693,4053,820,2028,1205,689,440,264,95,12.0,7.0,19.0,2
1,Thành phố Hà Nội,269,9577,Phường Phú Thịnh,Phuong Phu Thinh,Thị xã Sơn Tây,Thi xa Son Tay,Phuong,2.7119999999999997,3.09,8380,2202,514,1688,4122,1137,2485,500,4258,1033,2304,921,819,521,338,164,1.0,2.0,3.0,1
1,Thành phố Hà Nội,269,9580,Phường Ngô Quyền,Phuong Ngo Quyen,Thị xã Sơn Tây,Thi xa Son Tay,Phuong,0.342,16.230999999999998,5551,1599,491,1108,2708,674,1545,489,2843,626,1379,838,501,309,177,80,,,,2
1,Thành phố Hà Nội,269,9583,Phường Quang Trung,Phuong Quang Trung,Thị xã Sơn Tây,Thi xa Son Tay,Phuong,0.743,11.083,8235,2217,589,1628,4081,991,2409,681,4154,894,2074,1186,744,473,293,131,0.0,2.0,2.0,2
1,Thành phố Hà Nội,269,9586,Phường Sơn Lộc,Phuong Son Loc,Thị xã Sơn Tây,Thi xa Son Tay,Phuong,1.185,8.213,9732,2192,205,1987,5322,1077,3598,647,4410,996,2374,1040,761,490,288,276,9.0,9.0,18.0,1
1,Thành phố Hà Nội,269,9589,Phường Xuân Khanh,Phuong Xuan Khanh,Thị xã Sơn Tây,Thi xa Son Tay,Phuong,4.321000000000001,2.323,10037,2577,507,2070,5225,1245,3282,698,4812,1124,2541,1147,919,580,307,888,4.0,2.0,6.0,1
1,Thành phố Hà Nội,269,9592,Xã Đường Lâm,Xa Duong Lam,Thị xã Sơn Tây,Thi xa Son Tay,Xa,2.944,3.5869999999999997,10559,2621,526,2095,5138,1426,3015,697,5421,1314,2774,1333,1049,629,317,249,,,,2
1,Thành phố Hà Nội,269,9595,Phường Viên Sơn,Phuong Vien Son,Thị xã Sơn Tây,Thi xa Son Tay,Phuong,5.4510000000000005,1.3330000000000002,7267,1915,445,1470,3597,992,2219,386,3670,887,1936,847,648,448,260,28,,,,1
1,Thành phố Hà Nội,269,9598,Xã Xuân Sơn,Xa Xuan Son,Thị xã Sơn Tây,Thi xa Son Tay,Xa,3.55,2.47,8769,2420,798,1622,4583,1226,2895,462,4186,1038,2178,970,842,504,279,215,1.0,0.0,1.0,1
1,Thành phố Hà Nội,269,9601,Phường Trung Hưng,Phuong Trung Hung,Thị xã Sơn Tây,Thi xa Son Tay,Phuong,7.9510000000000005,1.35,10735,2519,527,1992,5206,1320,3323,563,5529,1187,3222,1120,976,628,1300,174,,,,1
1,Thành phố Hà Nội,269,9604,Xã Thanh Mỹ,Xa Thanh My,Thị xã Sơn Tây,Thi xa Son Tay,Xa,14.325,0.778,11145,2857,629,2228,5539,1647,3266,626,5606,1408,2913,1285,1145,710,379,102,1.0,0.0,1.0,1
1,Thành phố Hà Nội,269,9607,Phường Trung Sơn Trầm,Phuong Trung Son Tram,Thị xã Sơn Tây,Thi xa Son Tay,Phuong,10.904000000000002,0.83,9045,2198,316,1882,4599,1176,2988,435,4446,1064,2532,850,826,572,328,247,1.0,0.0,1.0,1
1,Thành phố Hà Nội,269,9610,Xã Kim Sơn,Xa Kim Son,Thị xã Sơn Tây,Thi xa Son Tay,Xa,15.658,0.428,6696,1983,600,1383,3293,1029,1915,349,3403,908,1787,708,728,436,262,54,,,,1
1,Thành phố Hà Nội,269,9613,Xã Sơn Đông,Xa Son Dong,Thị xã Sơn Tây,Thi xa Son Tay,Xa,20.463,0.731,14950,3896,807,3089,7412,2145,4534,733,7538,1903,4136,1499,1466,1033,529,167,1.0,0.0,1.0,1
1,Thành phố Hà Nội,269,9616,Xã Cổ Đông,Xa Co Dong,Thị xã Sơn Tây,Thi xa Son Tay,Xa,26.016,0.645,16781,4422,943,3479,8258,2699,4834,725,8523,2290,4739,1494,1799,1307,703,276,2.0,1.0,3.0,1
1,Thành phố Hà Nội,271,9619,Thị trấn Tây Đằng,Thi tran Tay Dang,Huyện Ba Vì,Huyen Ba Vi,Thi tran,12.082,1.29,15582,3858,790,3068,7833,2453,4530,850,7749,2035,3991,1723,1654,923,486,121,3.0,3.0,6.0,1
1,Thành phố Hà Nội,271,9625,Xã Phú Cường,Xa Phu Cuong,Huyện Ba Vì,Huyen Ba Vi,Xa,9.271,0.568,5268,1543,526,1017,2667,668,1569,430,2601,526,1300,775,444,223,190,60,,,,2
1,Thành phố Hà Nội,271,9628,Xã Cổ Đô,Xa Co Do,Huyện Ba Vì,Huyen Ba Vi,Xa,8.602,0.955,8211,2067,462,1605,4139,1006,2613,520,4072,841,2130,1101,679,422,245,166,,,,2
1,Thành phố Hà Nội,271,9631,Xã Tản Hồng,Xa Tan Hong,Huyện Ba Vì,Huyen Ba Vi,Xa,8.914,1.393,12417,3303,900,2403,6122,1551,3681,890,6295,1363,3182,1750,1049,634,388,265,,,,2
1,Thành phố Hà Nội,271,9634,Xã Vạn Thắng,Xa Van Thang,Huyện Ba Vì,Huyen Ba Vi,Xa,9.994,1.546,15446,4047,1028,3019,7686,2332,4607,747,7760,2252,3947,1561,1571,1003,539,131,0.0,1.0,1.0,1
1,Thành phố Hà Nội,271,9637,Xã Châu Sơn,Xa Chau Son,Huyện Ba Vì,Huyen Ba Vi,Xa,3.592,1.298,4661,1259,314,945,2353,584,1444,325,2308,511,1231,566,418,201,138,45,,,,2
1,Thành phố Hà Nội,271,9640,Xã Phong Vân,Xa Phong Van,Huyện Ba Vì,Huyen Ba Vi,Xa,4.8180000000000005,1.429,6887,1831,460,1371,3448,944,2082,422,3439,747,1836,856,584,379,222,187,,,,1
1,Thành phố Hà Nội,271,9643,Xã Phú Đông,Xa Phu Dong,Huyện Ba Vì,Huyen Ba Vi,Xa,3.6060000000000003,1.4169999999999998,5109,1349,345,1004,2490,669,1515,306,2619,682,1300,637,502,269,198,27,,,,2
1,Thành phố Hà Nội,271,9646,Xã Phú Phương,Xa Phu Phuong,Huyện Ba Vì,Huyen Ba Vi,Xa,4.355,1.355,5901,1509,380,1129,2970,729,1832,409,2931,636,1528,767,420,320,217,108,,,,2
1,Thành phố Hà Nội,271,9649,Xã Phú Châu,Xa Phu Chau,Huyện Ba Vì,Huyen Ba Vi,Xa,9.914,1.103,10938,2829,625,2204,5554,1453,3425,676,5384,1249,2802,1333,988,536,353,145,,,,2
1,Thành phố Hà Nội,271,9652,Xã Thái Hòa,Xa Thai Hoa,Huyện Ba Vì,Huyen Ba Vi,Xa,5.6339999999999995,1.5719999999999998,8855,2302,541,1761,4394,1242,2699,453,4461,1052,2368,1041,791,427,251,142,,,,1
1,Thành phố Hà Nội,271,9655,Xã Đồng Thái,Xa Dong Thai,Huyện Ba Vì,Huyen Ba Vi,Xa,8.243,1.53,12609,2870,469,2401,6263,1892,3797,574,6346,1798,3311,1237,1342,721,424,110,,,,1
1,Thành phố Hà Nội,271,9658,Xã Phú Sơn,Xa Phu Son,Huyện Ba Vì,Huyen Ba Vi,Xa,13.744000000000002,0.711,9769,2457,598,1859,4869,1334,3086,449,4900,1199,2643,1058,875,544,354,88,,,,1
1,Thành phố Hà Nội,271,9661,Xã Minh Châu,Xa Minh Chau,Huyện Ba Vì,Huyen Ba Vi,Xa,5.632999999999999,1.043,5873,1262,182,1080,2859,884,1669,306,3014,788,1506,720,596,448,234,19,,,,1
1,Thành phố Hà Nội,271,9664,Xã Vật Lại,Xa Vat Lai,Huyện Ba Vì,Huyen Ba Vi,Xa,14.431,0.965,13932,2969,384,2585,6976,2253,4132,591,6956,1988,3606,1362,1559,927,438,87,,,,1
1,Thành phố Hà Nội,271,9667,Xã Chu Minh,Xa Chu Minh,Huyện Ba Vì,Huyen Ba Vi,Xa,5.065,1.568,7940,1756,245,1511,3996,1190,2369,437,3944,1014,2040,890,852,443,242,72,1.0,0.0,1.0,1
1,Thành phố Hà Nội,271,9670,Xã Tòng Bạt,Xa Tong Bat,Huyện Ba Vì,Huyen Ba Vi,Xa,8.242,1.219,10048,2235,328,1907,5046,1355,3093,598,5002,1176,2672,1154,909,549,361,111,,,,1
1,Thành phố Hà Nội,271,9673,Xã Cẩm Lĩnh,Xa Cam Linh,Huyện Ba Vì,Huyen Ba Vi,Xa,26.622,0.444,11809,3156,810,2346,5910,1854,3426,630,5899,1585,3002,1312,1165,763,353,117,,,,1
1,Thành phố Hà Nội,271,9676,Xã Sơn Đà,Xa Son Da,Huyện Ba Vì,Huyen Ba Vi,Xa,12.094000000000001,0.768,9289,2196,406,1790,4650,1203,2867,580,4639,1013,2510,1116,799,518,307,130,0.0,1.0,1.0,1
1,Thành phố Hà Nội,271,9679,Xã Đông Quang,Xa Dong Quang,Huyện Ba Vì,Huyen Ba Vi,Xa,3.82,1.358,5186,1242,213,1029,2580,712,1575,293,2606,682,1332,592,490,258,160,45,1.0,0.0,1.0,1
